[23:17:21 INFO]: [Chunky] Loading server plugin Chunky v1.5.3
[23:17:27 INFO]: [Chunky] Enabling Chunky v1.5.3
[23:20:05 INFO]: [Chunky] Task running for world. Processed: 5897 chunks (10.15%), ETA: 0:18:24, Rate: 47.3 cps, Current: -1, 9
[23:20:06 INFO]: [Chunky] Task running for world. Processed: 5953 chunks (10.25%), ETA: 0:18:43, Rate: 46.4 cps, Current: -4, 8
[23:20:07 INFO]: [Chunky] Task running for world. Processed: 6018 chunks (10.36%), ETA: 0:18:05, Rate: 48.0 cps, Current: -10, 7
[23:20:09 INFO]: [Chunky] Task running for world. Processed: 6145 chunks (10.58%), ETA: 0:17:42, Rate: 48.9 cps, Current: -31, 32
[23:20:10 INFO]: [Chunky] Task running for world. Processed: 6190 chunks (10.66%), ETA: 0:17:39, Rate: 49.0 cps, Current: -25, 32
[23:20:11 INFO]: [Chunky] Task running for world. Processed: 6251 chunks (10.76%), ETA: 0:17:45, Rate: 48.6 cps, Current: -24, 39
[23:20:12 INFO]: [Chunky] Task running for world. Processed: 6287 chunks (10.82%), ETA: 0:18:14, Rate: 47.3 cps, Current: -21, 42
[23:20:13 INFO]: [Chunky] Task running for world. Processed: 6317 chunks (10.88%), ETA: 0:18:36, Rate: 46.4 cps, Current: -17, 43
[23:20:14 INFO]: [Chunky] Task running for world. Processed: 6365 chunks (10.96%), ETA: 0:19:01, Rate: 45.3 cps, Current: -29, 41
[23:20:15 INFO]: [Chunky] Task running for world. Processed: 6412 chunks (11.04%), ETA: 0:19:14, Rate: 44.7 cps, Current: -29, 50
[23:20:16 INFO]: [Chunky] Task running for world. Processed: 6450 chunks (11.11%), ETA: 0:19:13, Rate: 44.8 cps, Current: -25, 52
[23:20:17 INFO]: [Chunky] Task running for world. Processed: 6487 chunks (11.17%), ETA: 0:19:01, Rate: 45.2 cps, Current: -28, 58
[23:20:18 INFO]: [Chunky] Task running for world. Processed: 6535 chunks (11.25%), ETA: 0:18:40, Rate: 46.0 cps, Current: -23, 58
[23:20:19 INFO]: [Chunky] Task running for world. Processed: 6574 chunks (11.32%), ETA: 0:18:46, Rate: 45.7 cps, Current: -18, 61
[23:20:20 INFO]: [Chunky] Task running for world. Processed: 6623 chunks (11.40%), ETA: 0:18:42, Rate: 45.8 cps, Current: -22, 48
[23:20:21 INFO]: [Chunky] Task running for world. Processed: 6664 chunks (11.47%), ETA: 0:18:38, Rate: 46.0 cps, Current: -15, 48
[23:20:22 INFO]: [Chunky] Task running for world. Processed: 6725 chunks (11.58%), ETA: 0:18:29, Rate: 46.3 cps, Current: -12, 55
[23:20:23 INFO]: [Chunky] Task running for world. Processed: 6772 chunks (11.66%), ETA: 0:18:20, Rate: 46.6 cps, Current: -11, 62
[23:20:24 INFO]: [Chunky] Task running for world. Processed: 6814 chunks (11.73%), ETA: 0:18:14, Rate: 46.9 cps, Current: -4, 60
[23:20:25 INFO]: [Chunky] Task running for world. Processed: 6861 chunks (11.81%), ETA: 0:17:52, Rate: 47.8 cps, Current: -1, 59
[23:20:26 INFO]: [Chunky] Task running for world. Processed: 6907 chunks (11.89%), ETA: 0:17:48, Rate: 47.9 cps, Current: -2, 50
[23:20:27 INFO]: [Chunky] Task running for world. Processed: 6943 chunks (11.95%), ETA: 0:17:57, Rate: 47.5 cps, Current: -6, 44
[23:20:28 INFO]: [Chunky] Task running for world. Processed: 7004 chunks (12.06%), ETA: 0:17:39, Rate: 48.2 cps, Current: -16, 43
[23:20:29 INFO]: [Chunky] Task running for world. Processed: 7084 chunks (12.20%), ETA: 0:17:28, Rate: 48.7 cps, Current: -12, 32
[23:20:30 INFO]: [Chunky] Task running for world. Processed: 7170 chunks (12.34%), ETA: 0:16:54, Rate: 50.2 cps, Current: 1, 32
[23:20:31 INFO]: [Chunky] Task running for world. Processed: 7213 chunks (12.42%), ETA: 0:16:55, Rate: 50.1 cps, Current: 8, 32
[23:20:33 INFO]: [Chunky] Task running for world. Processed: 7266 chunks (12.51%), ETA: 0:16:43, Rate: 50.6 cps, Current: 13, 35
[23:20:34 INFO]: [Chunky] Task running for world. Processed: 7290 chunks (12.55%), ETA: 0:17:19, Rate: 48.9 cps, Current: 10, 39
[23:20:35 INFO]: [Chunky] Task running for world. Processed: 7326 chunks (12.61%), ETA: 0:17:43, Rate: 47.7 cps, Current: 12, 44
[23:20:36 INFO]: [Chunky] Task running for world. Processed: 7367 chunks (12.68%), ETA: 0:17:51, Rate: 47.3 cps, Current: 4, 40
[23:20:37 INFO]: [Chunky] Task running for world. Processed: 7437 chunks (12.80%), ETA: 0:17:48, Rate: 47.4 cps, Current: 2, 49
[23:20:38 INFO]: [Chunky] Task running for world. Processed: 7491 chunks (12.90%), ETA: 0:18:14, Rate: 46.2 cps, Current: 1, 58
[23:20:39 INFO]: [Chunky] Task running for world. Processed: 7546 chunks (12.99%), ETA: 0:18:12, Rate: 46.3 cps, Current: 9, 57
[23:20:40 INFO]: [Chunky] Task running for world. Processed: 7589 chunks (13.07%), ETA: 0:18:26, Rate: 45.6 cps, Current: 12, 62
[23:20:41 INFO]: [Chunky] Task running for world. Processed: 7652 chunks (13.17%), ETA: 0:18:01, Rate: 46.6 cps, Current: 15, 56
[23:20:42 INFO]: [Chunky] Task running for world. Processed: 7696 chunks (13.25%), ETA: 0:17:48, Rate: 47.2 cps, Current: 21, 50
[23:20:43 INFO]: [Chunky] Task running for world. Processed: 7758 chunks (13.36%), ETA: 0:17:38, Rate: 47.6 cps, Current: 17, 60
[23:20:44 INFO]: [Chunky] Task running for world. Processed: 7804 chunks (13.44%), ETA: 0:17:40, Rate: 47.4 cps, Current: 20, 63
[23:20:45 INFO]: [Chunky] Task running for world. Processed: 7845 chunks (13.51%), ETA: 0:17:36, Rate: 47.6 cps, Current: 28, 57
[23:20:46 INFO]: [Chunky] Task running for world. Processed: 7901 chunks (13.60%), ETA: 0:17:21, Rate: 48.2 cps, Current: 25, 51
[23:20:47 INFO]: [Chunky] Task running for world. Processed: 7932 chunks (13.66%), ETA: 0:17:34, Rate: 47.6 cps, Current: 29, 47
[23:20:48 INFO]: [Chunky] Task running for world. Processed: 7971 chunks (13.72%), ETA: 0:17:35, Rate: 47.5 cps, Current: 31, 45
[23:20:49 INFO]: [Chunky] Task running for world. Processed: 8042 chunks (13.85%), ETA: 0:17:14, Rate: 48.4 cps, Current: 16, 41
[23:20:50 INFO]: [Chunky] Task running for world. Processed: 8129 chunks (14.00%), ETA: 0:16:39, Rate: 50.0 cps, Current: 24, 32
[23:20:51 INFO]: [Chunky] Task running for world. Processed: 8210 chunks (14.14%), ETA: 0:16:25, Rate: 50.6 cps, Current: 33, 37
[23:20:52 INFO]: [Chunky] Task running for world. Processed: 8260 chunks (14.22%), ETA: 0:16:22, Rate: 50.7 cps, Current: 36, 39
[23:20:54 INFO]: [Chunky] Task running for world. Processed: 8314 chunks (14.31%), ETA: 0:16:19, Rate: 50.8 cps, Current: 42, 39
[23:20:55 INFO]: [Chunky] Task running for world. Processed: 8357 chunks (14.39%), ETA: 0:16:21, Rate: 50.7 cps, Current: 46, 44
[23:20:56 INFO]: [Chunky] Task running for world. Processed: 8414 chunks (14.49%), ETA: 0:16:12, Rate: 51.1 cps, Current: 41, 47
[23:20:57 INFO]: [Chunky] Task running for world. Processed: 8487 chunks (14.61%), ETA: 0:15:42, Rate: 52.6 cps, Current: 38, 49
[23:20:58 INFO]: [Chunky] Task running for world. Processed: 8538 chunks (14.70%), ETA: 0:15:45, Rate: 52.4 cps, Current: 33, 63
[23:20:59 INFO]: [Chunky] Task running for world. Processed: 8589 chunks (14.79%), ETA: 0:15:58, Rate: 51.6 cps, Current: 38, 63
[23:21:00 INFO]: [Chunky] Task running for world. Processed: 8627 chunks (14.85%), ETA: 0:16:33, Rate: 49.8 cps, Current: 46, 59
[23:21:01 INFO]: [Chunky] Task running for world. Processed: 8705 chunks (14.99%), ETA: 0:16:11, Rate: 50.8 cps, Current: 48, 48
[23:21:02 INFO]: [Chunky] Task running for world. Processed: 8743 chunks (15.05%), ETA: 0:16:19, Rate: 50.4 cps, Current: 50, 54
[23:21:03 INFO]: [Chunky] Task running for world. Processed: 8794 chunks (15.14%), ETA: 0:15:57, Rate: 51.5 cps, Current: 51, 60
[23:21:04 INFO]: [Chunky] Task running for world. Processed: 8840 chunks (15.22%), ETA: 0:15:49, Rate: 51.9 cps, Current: 53, 63
